LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,AQUIFER_TYPE,WLS_WTR_LEVEL,Broader_Classification_Soil,Broad_Soil_Type,SITE_TYPE,WLS_WTR_LEVEL_Categorized,Total Annual Ground Water Recharge,Broader_Classification_Lithology
21.8583333,69.80833333,2021.0,7.89,1618.0,0.0,195.0,383.0,72.0,54.0,320.0,88.0,24.0,242.0,3.3,0.45,Unconfined,2.78,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
21.9916667,69.24583333,2021.0,7.8,3361.0,0.0,244.0,787.0,293.0,16.3,641.0,108.0,90.0,425.0,10.8,1.04,Unconfined,2.05,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.1708333,69.36666667,2021.0,8.16,3612.0,0.0,268.0,922.0,205.0,73.0,901.0,96.0,161.0,450.0,8.9,0.11,Unconfined,0.2,Others,Others,Dug Well,Shallow,88581.84,Others
22.0166667,69.39166667,2021.0,7.9,965.0,0.0,281.0,142.0,53.0,18.5,250.0,44.0,34.0,118.0,0.8,0.17,Unconfined,0.7,Others,Others,Dug Well,Shallow,88581.84,Others
21.9791667,69.6,2021.0,7.92,1677.0,0.0,256.0,347.0,102.0,63.2,671.0,168.0,61.0,102.0,1.5,0.14,Unconfined,0.9,Others,Others,Dug Well,Shallow,100302.52,Others
22.2472222,69.25833333,2021.0,7.95,860.0,0.0,195.0,142.0,91.0,1.9,270.0,76.0,19.0,90.0,8.9,0.57,Unconfined,0.8,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
21.9930556,69.24583333,2021.0,7.69,2928.0,0.0,85.0,879.0,102.0,85.0,1001.0,337.0,39.0,199.0,1.5,0.33,Unconfined,4.1,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.091484,69.268492,2021.0,8.24,1863.0,0.0,256.0,362.0,244.0,7.5,430.0,116.0,34.0,243.0,47.9,1.98,Unconfined,1.4,Others,Others,Dug Well,Shallow,35270.3,Mixed
22.3333333,69.70833333,2021.0,8.18,886.0,0.0,354.0,92.0,50.0,9.4,290.0,44.0,44.0,92.0,0.1,0.22,Unconfined,1.75,Others,Others,Dug Well,Shallow,88581.84,Mixed
22.2013889,69.58333333,2021.0,8.23,796.0,0.0,268.0,113.0,34.0,32.0,270.0,72.0,22.0,78.0,0.7,0.24,Unconfined,2.65,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.2083333,69.5,2021.0,8.29,416.0,0.0,146.0,50.0,22.0,2.7,160.0,36.0,17.0,28.0,2.2,0.29,Unconfined,1.52,Others,Others,Dug Well,Shallow,32172.76,Mixed
22.15,69.6,2021.0,8.28,838.0,0.0,317.0,99.0,45.0,20.8,280.0,32.0,49.0,84.0,1.2,0.2,Unconfined,2.4,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.4333333,69.04166667,2021.0,7.9,1737.0,0.0,403.0,376.0,62.0,3.3,560.0,84.0,85.0,180.0,5.7,0.38,Unconfined,1.54,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.2458333,68.95833333,2021.0,7.92,2590.0,0.0,366.0,518.0,200.0,72.0,370.0,56.0,56.0,378.0,34.0,0.11,Unconfined,1.81,Others,Others,Dug Well,Shallow,88581.84,Others
22.3666667,68.98333333,2021.0,7.99,4362.0,0.0,366.0,1149.0,210.0,24.0,711.0,92.0,117.0,706.0,4.9,0.69,Unconfined,6.9,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.375,69.10416667,2021.0,8.0,1829.0,0.0,244.0,390.0,129.0,25.0,440.0,80.0,58.0,228.0,3.0,0.5,Unconfined,2.7,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.2916667,68.96666667,2021.0,7.97,5892.0,0.0,195.0,1900.0,257.0,18.7,1341.0,289.0,151.0,870.0,7.4,0.38,Unconfined,7.3,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
22.183244,69.7227,2021.0,8.19,2416.0,0.0,207.0,567.0,123.0,107.0,580.0,128.0,63.0,290.0,2.0,0.4,Unconfined,2.9,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
23.17917,72.84167,2021.0,7.98,2730.0,0.0,830.0,440.0,152.0,47.0,750.0,52.0,151.0,310.0,19.0,1.3,Unconfined,0.1,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
20.9585491,71.068182,2021.0,8.35,730.0,60.0,232.0,57.0,24.0,7.0,290.0,44.0,44.0,50.0,2.1,0.26,Unconfined,4.1,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
20.9815471,70.763637,2021.0,8.24,410.0,0.0,183.0,36.0,18.0,6.0,150.0,36.0,15.0,35.0,0.4,0.37,Unconfined,2.5,Loamy,Loamy,Dug Well,Shallow,88581.84,Mixed
20.8136371,70.697361,2021.0,8.02,2365.0,0.0,256.0,589.0,114.0,44.0,620.0,68.0,109.0,250.0,1.2,0.84,Unconfined,0.96,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.9550741,70.402115,2021.0,8.04,630.0,0.0,207.0,71.0,21.0,30.0,240.0,48.0,29.0,40.0,2.1,0.66,Unconfined,9.32,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.9859101,70.437244,2021.0,8.2,950.0,0.0,122.0,213.0,46.0,25.0,220.0,56.0,19.0,110.0,0.6,0.86,Unconfined,1.69,Others,Others,Dug Well,Shallow,62879.48,Mixed
20.9645761,70.606822,2021.0,8.21,852.0,0.0,256.0,114.0,55.0,29.0,250.0,48.0,32.0,88.12,2.0,0.64,Unconfined,3.85,Others,Others,Dug Well,Shallow,62879.48,Mixed
21.0310131,70.605551,2021.0,8.22,645.0,0.0,268.0,71.0,25.0,7.0,240.0,40.0,34.0,53.0,1.0,0.27,Unconfined,4.9,Loamy,Loamy,Dug Well,Shallow,40316.73,Mixed
21.0490501,70.526153,2021.0,8.15,680.0,0.0,293.0,71.0,23.0,10.0,230.0,44.0,29.0,65.0,1.1,0.22,Unconfined,1.6,Others,Others,Dug Well,Shallow,62879.48,Mixed
20.9252311,70.916764,2021.0,8.08,680.0,0.0,244.0,64.0,32.0,50.0,270.0,52.0,34.0,48.0,1.1,0.25,Unconfined,2.4,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.9086461,70.942049,2021.0,8.11,465.0,0.0,207.0,36.0,17.0,4.0,190.0,44.0,19.0,28.0,0.4,0.35,Unconfined,3.41,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.8494631,71.055315,2021.0,8.0,1255.0,0.0,293.0,156.0,90.0,117.0,290.0,44.0,44.0,172.5,3.5,0.64,Unconfined,2.3,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.8516421,71.120666,2021.0,7.75,1010.0,0.0,427.0,99.0,32.0,40.0,360.0,60.0,51.0,78.0,12.8,0.47,Unconfined,7.0,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
20.8223931,71.041565,2021.0,8.36,1805.0,108.0,305.0,277.0,115.0,62.0,330.0,36.0,58.0,300.0,3.7,2.3,Unconfined,6.3,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
22.5666667,70.41666667,2021.0,7.9,1755.0,0.0,366.0,248.0,243.0,75.0,320.0,120.0,5.0,300.0,0.5,0.48,Unconfined,2.87,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
21.9041667,69.95833333,2021.0,7.86,1213.0,0.0,159.0,262.0,60.0,21.0,390.0,112.0,27.0,97.0,1.3,0.23,Unconfined,1.04,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
22.0375,69.875,2021.0,7.9,916.0,0.0,232.0,135.0,45.0,24.0,310.0,72.0,32.0,71.0,0.5,0.45,Unconfined,0.79,Loamy,Loamy,Dug Well,Shallow,8794.1,Mixed
22.0333333,70.125,2021.0,8.12,1352.0,0.0,195.0,212.7,94.0,139.0,450.0,80.0,61.0,113.0,1.0,0.23,Unconfined,1.0,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
22.4375,69.9,2021.0,7.7,1154.0,0.0,183.0,128.0,180.0,89.0,300.0,64.0,34.0,120.0,3.6,0.17,Unconfined,0.54,Loamy,Loamy,Dug Well,Shallow,62879.48,Mixed
22.45,70.00138889,2021.0,7.6,2447.0,0.0,171.0,645.0,93.0,1.7,605.0,132.0,67.0,255.0,4.3,0.64,Unconfined,1.1,Others,Others,Dug Well,Shallow,117134.33,Others
22.525,70.20416667,2021.0,7.75,1891.0,0.0,183.0,454.0,109.0,51.0,641.0,92.0,100.0,156.0,1.2,0.36,Unconfined,0.36,Others,Others,Dug Well,Shallow,171719.15,Others
22.4583333,70.07916667,2021.0,8.29,755.0,0.0,329.0,71.0,31.0,1.1,260.0,48.0,34.0,72.0,1.5,0.28,Unconfined,1.04,Others,Others,Dug Well,Shallow,171719.15,Others
22.4166667,70.18333333,2021.0,8.23,829.0,0.0,232.0,170.0,21.0,0.8,320.0,40.0,54.0,64.0,0.4,0.36,Unconfined,1.1,Others,Others,Dug Well,Shallow,171719.15,Others
22.5336,70.3141,2021.0,8.28,820.0,0.0,281.0,128.0,34.0,7.8,80.0,12.0,12.0,171.0,1.0,0.78,Unconfined,0.5,Others,Others,Dug Well,Shallow,171719.15,Others
24.122,77.6347,2021.0,7.96,12970.0,0.0,183.0,4240.0,531.0,349.0,3623.0,232.0,739.0,1359.0,4.7,0.54,Unconfined,1.46,Others,Others,Dug Well,Shallow,171719.15,Others
22.6833333,70.31666667,2021.0,8.28,516.0,0.0,159.0,78.0,31.0,5.5,170.0,32.0,22.0,50.0,6.1,0.13,Unconfined,2.89,Others,Others,Dug Well,Shallow,88581.84,Others
22.7916667,70.50416667,2021.0,8.1,662.0,0.0,305.0,64.0,22.0,2.7,150.0,40.0,12.0,97.0,1.7,0.33,Unconfined,0.2,Others,Others,Dug Well,Shallow,23337.0,Others
22.2708333,70.33333333,2021.0,8.25,1895.0,0.0,488.0,333.0,120.0,44.1,701.0,160.0,73.0,156.0,8.0,0.64,Unconfined,0.2,Others,Others,Dug Well,Shallow,98756.89,Others
22.2166667,70.38333333,2021.0,8.0,922.0,0.0,183.0,156.0,104.0,1.5,280.0,52.0,36.0,99.0,3.3,0.24,Unconfined,0.67,Others,Others,Dug Well,Shallow,100302.52,Others
22.3166667,70.26388889,2021.0,8.0,2245.0,0.0,342.0,454.0,106.0,103.0,490.0,88.0,66.0,305.0,5.0,0.48,Unconfined,4.25,Others,Others,Dug Well,Shallow,100302.52,Others
22.1916667,70.53333333,2021.0,8.15,1529.0,0.0,439.0,170.0,98.0,163.0,530.0,104.0,66.0,140.0,11.8,0.41,Unconfined,0.83,Others,Others,Dug Well,Shallow,22471.3,Others
21.6083333,70.56666667,2021.0,8.1,795.0,0.0,366.0,71.0,15.0,17.1,310.248,72.0,31.616,54.0,2.6,0.4,Semi-Confined,2.6,Others,Others,Tube Well,Shallow,22471.3,Others
21.435464,70.599596,2021.0,8.26,1355.0,0.0,329.0,206.0,95.0,111.0,520.416,52.0,94.848,105.0,0.5,0.56,Unconfined,0.65,Others,Others,Dug Well,Shallow,22471.3,Others
21.5166667,70.45833333,2021.0,8.29,845.0,0.0,171.0,156.0,59.0,45.0,280.224,52.0,36.48,85.0,2.9,0.22,Unconfined,3.5,Others,Others,Dug Well,Shallow,22471.3,Others
21.2236111,70.18333333,2021.0,8.49,895.0,12.0,195.0,142.0,55.0,52.0,250.2,52.0,29.184,113.0,1.0,0.44,Unconfined,1.4,Others,Others,Dug Well,Shallow,100302.52,Others
21.2666667,70.20833333,2021.0,8.52,1145.0,0.0,256.0,227.0,55.0,31.0,470.376,112.0,46.208,71.0,1.9,0.2,Unconfined,1.54,Others,Others,Dug Well,Shallow,22471.3,Others
21.0958333,70.21666667,2021.0,8.27,770.0,0.0,232.0,99.0,41.0,49.0,300.24,40.0,48.64,58.0,1.3,0.77,Unconfined,0.5,Others,Others,Dug Well,Shallow,100302.52,Others
21.0416667,70.21666667,2021.0,7.75,7660.0,0.0,98.0,2779.0,209.0,27.0,3162.53,1014.0,153.216,602.0,2.2,0.29,Unconfined,2.62,Others,Others,Dug Well,Shallow,100302.52,Others
21.1472222,70.275,2021.0,8.44,1109.0,18.0,183.0,241.0,68.0,26.0,250.2,48.0,31.616,166.0,1.6,0.29,Unconfined,0.14,Others,Others,Dug Well,Shallow,100302.52,Others
21.1666667,70.26666667,2021.0,8.19,2554.0,0.0,98.0,815.0,155.0,14.0,410.328,112.0,31.616,430.0,24.3,0.41,Unconfined,1.05,Others,Others,Dug Well,Shallow,100302.52,Others
21.0305556,70.24166667,2021.0,7.98,3545.0,0.0,146.0,1241.0,82.0,16.0,1261.01,421.0,51.072,310.0,2.5,0.16,Unconfined,0.43,Others,Others,Dug Well,Shallow,100302.52,Others
21.0444444,70.19166667,2021.0,8.21,5544.0,0.0,159.0,1886.0,240.0,32.0,1040.83,224.0,116.736,926.0,9.0,0.11,Unconfined,1.55,Others,Others,Dug Well,Shallow,100302.52,Others
21.0541667,70.20833333,2021.0,7.85,1386.0,0.0,281.0,277.0,93.0,26.2,300.24,56.0,38.912,212.0,4.5,0.92,Unconfined,0.75,Others,Others,Dug Well,Shallow,100302.52,Others
21.1333333,70.24861111,2021.0,7.91,891.0,0.0,268.0,142.0,56.0,13.7,260.208,48.0,34.048,99.0,11.0,0.62,Unconfined,2.05,Others,Others,Dug Well,Shallow,100302.52,Others
21.0805556,70.17638889,2021.0,7.6,6811.0,0.0,98.0,2432.0,220.0,42.0,2391.91,329.0,381.824,565.0,3.5,0.22,Unconfined,0.75,Others,Others,Dug Well,Shallow,100302.52,Others
21.2208333,70.05555556,2021.0,7.9,2952.0,0.0,98.0,1028.0,41.0,38.0,1200.96,325.0,94.848,190.0,8.7,0.13,Unconfined,1.26,Loamy,Loamy,Dug Well,Shallow,71475.34,Others
21.1833333,70.15416667,2021.0,8.49,597.0,12.0,195.0,85.0,29.0,0.7,230.184,40.0,31.616,42.0,4.3,0.28,Unconfined,1.3,Others,Others,Dug Well,Shallow,100302.52,Others
21.2486111,70.05833333,2021.0,7.86,4796.0,0.0,122.0,1702.0,71.0,108.0,2051.64,184.0,386.688,276.0,4.1,0.44,Unconfined,0.98,Others,Others,Dug Well,Shallow,22471.3,Others
21.0638889,70.17361111,2021.0,7.54,1229.0,0.0,415.0,156.0,59.0,27.9,250.2,48.0,31.616,94.0,168.0,0.3,Semi-Confined,10.65,Others,Others,Tube Well,Artesian,100302.52,Others
21.1041667,70.15277778,2021.0,7.5,7226.0,0.0,122.0,2538.0,289.0,13.5,1941.55,216.0,340.48,925.0,3.7,0.31,Unconfined,4.35,Others,Others,Dug Well,Shallow,100302.52,Others
21.1855556,70.04638889,2021.0,8.11,351.0,0.0,183.0,21.0,6.8,8.0,170.136,60.0,4.864,7.0,7.5,0.11,Unconfined,0.72,Others,Others,Dug Well,Shallow,100302.52,Others
21.2305556,70.6375,2021.0,8.15,745.0,0.0,378.0,50.0,16.0,0.6,290.232,16.0,60.8,55.0,0.4,0.15,Unconfined,1.12,Others,Others,Dug Well,Shallow,100302.52,Others
21.325,70.43333333,2021.0,7.4,1531.0,0.0,427.0,262.0,87.0,41.9,700.56,116.0,99.712,68.0,1.3,0.42,Semi-Confined,6.34,Others,Others,Tube Well,Shallow,100302.52,Others
21.4208333,70.31666667,2021.0,8.28,3321.0,0.0,329.0,844.0,235.0,165.0,830.664,72.0,158.08,461.0,1.1,0.46,Unconfined,0.4,Others,Others,Dug Well,Shallow,100302.52,Others
21.3708333,70.33888889,2021.0,7.65,1703.0,0.0,171.0,425.0,110.0,26.7,440.352,120.0,34.048,211.0,1.1,0.31,Unconfined,0.9,Others,Others,Dug Well,Shallow,100302.52,Others
21.3,70.7,2021.0,7.94,1327.0,0.0,183.0,248.0,124.0,119.2,550.44,84.0,82.688,85.0,0.3,0.26,Unconfined,2.0,Others,Others,Dug Well,Shallow,100302.52,Others
23.00417,73.09167,2021.0,7.52,1820.0,0.0,915.0,142.0,27.0,19.0,210.0,48.0,22.0,340.0,12.0,1.28,Unconfined,0.3,Others,Others,Dug Well,Shallow,100302.52,Others
22.90833,73.12083,2021.0,7.64,3670.0,0.0,366.0,937.0,50.0,4.5,930.0,188.0,112.0,370.0,18.0,0.41,Unconfined,1.97,Others,Others,Dug Well,Shallow,100302.52,Others
22.80833,73.05833,2021.0,7.37,2838.0,0.0,476.0,511.0,231.0,134.0,750.0,84.0,131.0,300.0,6.5,0.87,Unconfined,3.2,Others,Others,Dug Well,Shallow,100302.52,Others
22.78333,72.94167,2021.0,7.7,2450.0,0.0,817.0,391.0,140.0,3.1,550.0,60.0,97.0,320.0,43.0,0.71,Unconfined,0.32,Others,Others,Dug Well,Shallow,14440.24,Others
22.7375,72.70417,2021.0,7.51,5330.0,0.0,390.0,1448.0,368.0,9.9,1660.0,300.0,221.0,480.0,32.0,0.5,Unconfined,0.75,Others,Others,Dug Well,Shallow,145795.0,Others
22.575,72.625,2021.0,8.76,3315.0,180.0,598.0,440.0,269.0,0.0,340.0,28.0,66.0,470.0,275.0,0.26,Unconfined,1.36,Others,Others,Dug Well,Shallow,145795.0,Others
22.70083,72.97667,2021.0,7.9,920.0,0.0,488.0,43.0,32.0,17.0,170.0,32.0,22.0,150.4,0.9,0.92,Unconfined,1.31,Others,Others,Dug Well,Shallow,145795.0,Others
22.63556,72.90917,2021.0,7.98,1080.0,0.0,488.0,99.0,26.0,24.0,280.0,52.0,36.0,135.0,19.0,0.5,Unconfined,2.45,Others,Others,Dug Well,Shallow,117156.34,Others
22.7625,73.16944,2021.0,7.6,2362.0,0.0,817.0,383.0,48.0,14.0,520.0,80.0,78.0,330.0,34.0,0.89,Unconfined,2.24,Others,Others,Dug Well,Shallow,100224.75,Others
22.72083,73.19167,2021.0,8.0,1295.0,0.0,671.0,64.0,54.0,11.0,300.0,32.0,54.0,188.0,6.8,1.29,Unconfined,1.78,Others,Others,Dug Well,Shallow,117156.34,Others
22.78306,73.17667,2021.0,7.68,6728.0,0.0,415.0,1732.0,440.0,0.0,1400.0,284.0,168.0,830.0,75.0,0.54,Unconfined,2.68,Others,Others,Dug Well,Shallow,78947.51,Others
23.2594,68.83056,2021.0,8.33,1610.0,15.0,635.0,156.0,37.0,13.2,175.0,50.0,12.0,288.0,2.6,1.0,Unconfined,3.18,Others,Others,Dug Well,Shallow,78947.51,Others
23.28303,68.94035,2021.0,7.73,2550.0,0.0,635.0,461.0,66.0,34.2,380.0,64.0,54.0,406.0,7.9,3.9,Unconfined,1.69,Others,Others,Dug Well,Shallow,78947.51,Others
23.20307,69.13545,2021.0,7.55,5017.0,0.0,256.0,1560.0,75.0,5.4,1120.0,204.0,148.0,626.0,3.2,0.45,Unconfined,1.56,Others,Others,Dug Well,Shallow,117156.34,Others
23.04451,69.07902,2021.0,7.56,2000.0,0.0,500.0,255.0,198.0,46.0,290.0,60.0,34.0,322.0,1.6,2.7,Unconfined,2.48,Others,Others,Dug Well,Shallow,117156.34,Others
23.46007,70.35659,2021.0,7.62,1304.0,0.0,281.0,241.0,77.0,1.5,400.0,68.0,56.0,105.0,4.2,0.33,Unconfined,2.81,Others,Others,Dug Well,Shallow,117156.34,Others
23.47229,68.68397,2021.0,7.61,5362.0,0.0,525.0,1525.0,58.0,3.2,1120.0,200.0,151.0,700.0,20.3,0.12,Unconfined,2.48,Others,Others,Dug Well,Shallow,109840.28,Others
23.17166,69.63736,2021.0,7.74,972.0,0.0,305.0,113.0,76.0,0.83,350.0,40.0,61.0,70.0,6.6,0.1,Unconfined,2.28,Others,Others,Dug Well,Shallow,78947.51,Others
23.19869,69.60709,2021.0,7.34,5906.0,0.0,293.0,1099.0,1292.0,42.0,1351.0,341.0,122.0,902.0,5.0,2.0,Unconfined,3.41,Others,Others,Dug Well,Shallow,93754.6,Others
23.39703,69.9,2021.0,7.45,5224.0,0.0,439.0,1028.0,886.0,5.0,1121.0,136.0,190.0,792.0,23.0,0.86,Unconfined,2.0,Loamy,Loamy,Dug Well,Shallow,76930.24,Mixed
23.8375,69.72731,2021.0,7.42,3827.0,0.0,354.0,851.0,410.0,7.7,661.0,128.0,83.0,612.0,16.0,0.4,Unconfined,2.35,Others,Others,Dug Well,Shallow,93754.6,Others
23.03956,70.06257,2021.0,7.94,4925.0,0.0,329.0,940.0,818.0,6.4,350.0,124.0,9.7,972.0,4.3,0.67,Unconfined,10.1,Loamy,Loamy,Dug Well,Artesian,103766.79,Mixed
23.8233,68.77525,2021.0,7.54,3212.0,0.0,342.0,816.0,128.0,2.0,850.0,140.0,122.0,350.0,5.2,0.41,Unconfined,3.87,Loamy,Loamy,Dug Well,Shallow,103766.79,Others
23.76901,68.65821,2021.0,6.87,1250.0,0.0,220.0,35.0,352.0,23.2,200.0,64.0,10.0,190.0,11.1,0.0,Unconfined,1.68,Loamy,Loamy,Dug Well,Shallow,93754.6,Others
22.94148,69.08258,2021.0,7.63,8660.0,0.0,366.0,2752.0,80.0,9.2,1100.0,196.0,148.0,1474.0,8.0,1.0,Unconfined,1.43,Loamy,Loamy,Dug Well,Shallow,65832.55,Others
23.04659,69.19384,2021.0,7.86,2100.0,0.0,537.0,163.0,351.0,11.0,180.0,24.0,29.0,390.0,5.1,3.55,Unconfined,1.32,Loamy,Loamy,Dug Well,Shallow,93754.6,Others
22.84286,69.3274,2021.0,7.74,650.0,0.0,220.0,28.0,88.0,7.6,230.0,48.0,27.0,40.0,5.6,0.12,Unconfined,1.33,Others,Others,Dug Well,Shallow,93754.6,Others
22.93808,69.66175,2021.0,7.85,4999.0,0.0,1037.0,901.0,349.0,18.0,260.0,48.0,34.0,1030.0,2.7,1.75,Unconfined,1.5,Loamy,Loamy,Dug Well,Shallow,93754.6,Others
22.87277,69.80994,2021.0,7.67,3052.0,0.0,415.0,738.0,132.0,15.0,440.0,80.0,58.0,496.0,9.4,0.32,Unconfined,1.8,Loamy,Loamy,Dug Well,Shallow,76930.24,Others
22.91678,69.85413,2021.0,7.6,5787.0,0.0,866.0,1177.0,360.0,171.0,790.0,148.0,102.0,936.0,36.0,1.0,Unconfined,6.87,Loamy,Loamy,Dug Well,Shallow,76930.24,Mixed
22.91277,69.89732,2021.0,7.71,1304.0,0.0,183.0,269.0,109.0,22.0,410.0,84.0,49.0,106.0,12.6,0.16,Unconfined,1.0,Loamy,Loamy,Dug Well,Shallow,76930.24,Others
23.40664,69.33391,2021.0,7.0,7340.0,0.0,268.0,1914.0,730.0,31.0,1651.0,393.0,163.0,952.0,47.0,1.82,Unconfined,3.65,Others,Others,Dug Well,Shallow,93754.6,Others
23.7502,70.68102,2021.0,7.42,768.0,0.0,183.0,113.0,70.0,3.2,180.0,40.0,19.0,95.0,9.6,0.15,Unconfined,3.84,Others,Others,Dug Well,Shallow,115680.36,Mixed
23.53444,70.44038,2021.0,7.35,1464.0,0.0,610.0,142.0,25.0,0.31,410.0,104.0,36.0,125.0,18.0,1.04,Unconfined,8.33,Others,Others,Dug Well,Shallow,115680.36,Others
22.94809,73.32546,2021.0,7.65,727.0,0.0,244.0,99.0,35.0,6.2,250.0,92.0,4.9,56.0,7.7,0.5,Unconfined,7.3,Others,Others,Dug Well,Shallow,115680.36,Mixed
23.074325,73.374659,2021.0,8.33,789.0,36.0,317.252,50.0,35.0,3.2,280.224,64.128,29.0,72.0,1.4,0.41,Unconfined,0.35,Loamy,Loamy,Dug Well,Shallow,76930.24,Others
23.229652,73.591001,2021.0,8.08,736.0,0.0,317.252,57.0,37.0,7.9,240.192,32.064,39.0,74.0,1.3,1.0,Unconfined,1.4,Loamy,Loamy,Dug Well,Shallow,92202.38,Mixed
23.358021,73.614696,2021.0,8.47,567.0,24.0,207.434,71.0,2.4,0.0,150.12,20.04,24.0,70.0,0.45,0.61,Unconfined,0.69,Loamy,Loamy,Dug Well,Shallow,53836.63,Mixed
23.287779,73.678475,2021.0,8.18,636.0,0.0,158.626,92.0,38.0,38.0,200.16,32.064,29.0,65.0,0.84,0.49,Unconfined,1.48,Loamy,Loamy,Dug Well,Shallow,92202.38,Mixed
23.235744,73744005.0,2021.0,8.05,626.0,0.0,219.636,64.0,43.0,11.0,200.16,40.08,24.0,61.0,3.2,0.72,Unconfined,3.11,Loamy,Loamy,Dug Well,Shallow,53836.63,Mixed
23.143295,73.643253,2021.0,7.93,815.0,0.0,231.838,106.0,50.0,12.0,180.144,40.08,19.0,102.0,1.2,0.87,Unconfined,1.87,Loamy,Loamy,Dug Well,Shallow,92202.38,Others
23.119491,73.610981,2021.0,8.19,1530.0,0.0,451.474,213.0,90.0,59.0,620.496,188.376,36.0,96.0,14.0,0.27,Unconfined,2.1,Loamy,Loamy,Dug Well,Shallow,92202.38,Mixed
23.014571,73.521825,2021.0,8.18,1159.0,0.0,305.05,177.0,78.0,16.0,270.216,36.072,44.0,160.0,2.1,0.69,Unconfined,1.9,Loamy,Loamy,Dug Well,Shallow,53836.63,Mixed
23.190121,73.905591,2021.0,7.69,916.0,0.0,195.0,170.16,49.0,20.0,290.232,64.128,32.0,84.0,1.1,0.55,Unconfined,2.47,Loamy,Loamy,Dug Well,Shallow,92202.38,Mixed
23.172921,73.428298,2021.0,8.01,711.0,0.0,195.232,92.0,45.0,35.0,240.192,56.112,24.0,61.0,5.3,0.56,Unconfined,1.2,Loamy,Loamy,Dug Well,Shallow,92202.38,Mixed
23.24813,72.29752,2021.0,8.27,1884.0,0.0,549.0,320.0,93.0,18.0,340.0,76.0,36.0,218.5,147.25,0.1,Unconfined,2.68,Loamy,Loamy,Dug Well,Shallow,76253.24,Mixed
23.88393,72.5198,2021.0,7.9,1096.0,0.0,439.0,121.0,54.0,16.0,400.0,88.0,44.0,94.0,1.95,0.26,Unconfined,3.87,Loamy,Loamy,Dug Well,Shallow,76253.24,Mixed
23.57727,72.2904,2021.0,8.25,3400.0,0.0,805.0,660.0,280.0,3.73,1080.0,48.0,233.0,350.0,27.97,0.46,Unconfined,1.89,Loamy,Loamy,Dug Well,Shallow,64579.92,Mixed
23.62354,72.33618,2021.0,8.04,2032.0,0.0,549.0,291.0,250.0,6.8,400.0,76.0,51.0,271.0,89.62,0.22,Unconfined,2.09,Loamy,Loamy,Dug Well,Shallow,53836.63,Others
23.7592,72.45704,2021.0,7.82,768.0,0.0,305.0,106.5,20.0,2.3,260.0,60.0,27.0,70.0,9.64,0.05,Unconfined,2.34,Loamy,Loamy,Dug Well,Shallow,64579.92,Mixed
22.84278,71.06139,2021.0,7.85,3435.0,0.0,232.0,858.0,170.0,32.0,540.0,100.0,71.0,520.0,4.8,0.9,Unconfined,2.04,Others,Others,Dug Well,Shallow,23337.0,Others
23.01111,70.99083,2021.0,8.12,835.0,0.0,317.0,92.0,21.0,6.4,210.0,40.0,27.0,100.0,6.2,0.81,Unconfined,2.04,Others,Others,Dug Well,Shallow,98756.89,Others
23.00639,70.70694,2021.0,7.88,1834.0,0.0,366.0,411.0,56.0,2.7,340.0,56.0,49.0,295.0,5.8,0.54,Unconfined,2.09,Others,Others,Dug Well,Shallow,23337.0,Others
22.90167,70.66278,2021.0,8.16,4229.0,0.0,317.0,1205.0,184.0,7.5,641.0,124.0,80.0,669.0,8.6,0.21,Unconfined,2.09,Others,Others,Dug Well,Shallow,98756.89,Others
22.83139,70.85278,2021.0,8.2,1350.0,0.0,390.0,170.0,85.0,27.0,290.0,76.0,24.0,190.0,3.1,2.4,Unconfined,2.4,Loamy,Loamy,Dug Well,Shallow,23337.0,Others
22.50528,70.75306,2021.0,8.02,1426.0,0.0,232.0,277.0,114.0,52.0,460.0,96.0,54.0,140.0,0.45,0.66,Unconfined,2.4,Loamy,Loamy,Dug Well,Shallow,98756.89,Others
